Year 2014 hourly ACE attitude vectors (direction cosines) in RTN, J2000GCI, and GSE coordinate systems
Flag=0 indicates OK data, Flag=1 indicates spacecraft maneuver in progress. Flag=2 indicates invalid data
Year	DOY	Secofday	Flag	RTN_r		RTN_t		RTN_n		J2GCI_x		J2GCI_y		J2GCI_z		GSE_x		GSE_y		GSE_z
2014	  7	   36000	0	-0.97172	 0.02356	 0.23494	 0.28304	-0.94666	-0.15400	 0.97193	 0.00173	 0.23525
2014	  7	   39600	0	-0.97172	 0.02429	 0.23486	 0.28302	-0.94667	-0.15400	 0.97193	 0.00099	 0.23525
2014	  7	   43200	0	-0.97173	 0.02502	 0.23479	 0.28300	-0.94668	-0.15400	 0.97193	 0.00024	 0.23525
2014	  7	   46800	0	-0.97173	 0.02575	 0.23471	 0.28297	-0.94668	-0.15400	 0.97193	-0.00050	 0.23525
2014	  7	   50400	0	-0.97172	 0.02648	 0.23463	 0.28295	-0.94669	-0.15400	 0.97193	-0.00125	 0.23525
2014	  7	   54000	0	-0.97172	 0.02721	 0.23455	 0.28293	-0.94670	-0.15400	 0.97193	-0.00199	 0.23526
2014	  7	   57600	0	-0.97172	 0.02794	 0.23447	 0.28291	-0.94670	-0.15400	 0.97193	-0.00273	 0.23526
2014	  7	   61200	0	-0.97172	 0.02867	 0.23439	 0.28288	-0.94671	-0.15400	 0.97193	-0.00348	 0.23526
2014	  7	   64800	0	-0.97069	-0.07228	 0.22920	 0.37863	-0.91222	-0.15653	 0.97091	 0.09632	 0.21922
2014	  7	   68400	0	-0.97076	-0.07156	 0.22913	 0.37860	-0.91223	-0.15652	 0.97098	 0.09558	 0.21923
2014	  7	   72000	0	-0.97083	-0.07083	 0.22906	 0.37858	-0.91224	-0.15651	 0.97105	 0.09484	 0.21925
2014	  7	   75600	0	-0.97090	-0.07010	 0.22900	 0.37856	-0.91225	-0.15650	 0.97112	 0.09410	 0.21926
2014	  7	   79200	0	-0.97097	-0.06937	 0.22893	 0.37854	-0.91226	-0.15648	 0.97118	 0.09336	 0.21928
2014	  7	   82800	0	-0.97104	-0.06864	 0.22886	 0.37852	-0.91227	-0.15647	 0.97125	 0.09262	 0.21930
2014	  8	       0	0	-0.97110	-0.06791	 0.22879	 0.37850	-0.91228	-0.15646	 0.97132	 0.09188	 0.21931
2014	  8	    3600	0	-0.97117	-0.06718	 0.22872	 0.37848	-0.91229	-0.15645	 0.97139	 0.09113	 0.21933
2014	  8	    7200	0	-0.97124	-0.06645	 0.22866	 0.37846	-0.91230	-0.15644	 0.97145	 0.09039	 0.21934
2014	  8	   10800	0	-0.97130	-0.06572	 0.22859	 0.37844	-0.91231	-0.15643	 0.97152	 0.08965	 0.21936
2014	  8	   14400	0	-0.97137	-0.06499	 0.22852	 0.37842	-0.91232	-0.15641	 0.97158	 0.08891	 0.21937
2014	  8	   18000	0	-0.97143	-0.06426	 0.22845	 0.37840	-0.91234	-0.15640	 0.97165	 0.08817	 0.21939
2014	  8	   21600	0	-0.97150	-0.06353	 0.22838	 0.37837	-0.91235	-0.15639	 0.97171	 0.08743	 0.21940
2014	  8	   25200	0	-0.97156	-0.06280	 0.22831	 0.37835	-0.91236	-0.15638	 0.97177	 0.08669	 0.21942
2014	  8	   28800	0	-0.97162	-0.06207	 0.22824	 0.37833	-0.91237	-0.15637	 0.97183	 0.08594	 0.21943
2014	  8	   32400	0	-0.97169	-0.06134	 0.22817	 0.37831	-0.91238	-0.15635	 0.97190	 0.08520	 0.21945
2014	  8	   36000	0	-0.97175	-0.06061	 0.22810	 0.37829	-0.91239	-0.15634	 0.97196	 0.08446	 0.21946
2014	  8	   39600	0	-0.97181	-0.05988	 0.22803	 0.37827	-0.91240	-0.15633	 0.97202	 0.08372	 0.21948
2014	  8	   43200	0	-0.97187	-0.05915	 0.22797	 0.37825	-0.91241	-0.15632	 0.97208	 0.08298	 0.21949
2014	  8	   46800	0	-0.97193	-0.05842	 0.22790	 0.37823	-0.91242	-0.15631	 0.97214	 0.08223	 0.21951
2014	  8	   50400	0	-0.97199	-0.05769	 0.22783	 0.37821	-0.91243	-0.15630	 0.97220	 0.08149	 0.21952
2014	  8	   54000	0	-0.97205	-0.05696	 0.22776	 0.37819	-0.91244	-0.15628	 0.97226	 0.08075	 0.21953
2014	  8	   57600	0	-0.97213	-0.05623	 0.22759	 0.37817	-0.91243	-0.15637	 0.97234	 0.08001	 0.21945
2014	  8	   61200	0	-0.97219	-0.05550	 0.22752	 0.37815	-0.91244	-0.15636	 0.97240	 0.07927	 0.21946
2014	  8	   64800	0	-0.97225	-0.05478	 0.22744	 0.37813	-0.91245	-0.15636	 0.97245	 0.07853	 0.21947
2014	  8	   68400	0	-0.97231	-0.05405	 0.22737	 0.37811	-0.91246	-0.15636	 0.97251	 0.07778	 0.21948
2014	  8	   72000	0	-0.97237	-0.05332	 0.22729	 0.37809	-0.91247	-0.15635	 0.97257	 0.07704	 0.21948
2014	  8	   75600	0	-0.97242	-0.05259	 0.22722	 0.37807	-0.91248	-0.15635	 0.97263	 0.07630	 0.21949
2014	  8	   79200	0	-0.97248	-0.05186	 0.22714	 0.37805	-0.91249	-0.15635	 0.97268	 0.07556	 0.21950
2014	  8	   82800	0	-0.97254	-0.05113	 0.22707	 0.37804	-0.91249	-0.15635	 0.97274	 0.07482	 0.21951
2014	  9	       0	0	-0.97259	-0.05040	 0.22699	 0.37802	-0.91250	-0.15634	 0.97279	 0.07408	 0.21951
2014	  9	    3600	0	-0.97265	-0.04968	 0.22692	 0.37800	-0.91251	-0.15634	 0.97285	 0.07334	 0.21952
2014	  9	    7200	0	-0.97270	-0.04895	 0.22684	 0.37798	-0.91252	-0.15634	 0.97290	 0.07260	 0.21952
2014	  9	   10800	0	-0.97276	-0.04822	 0.22677	 0.37796	-0.91253	-0.15633	 0.97296	 0.07185	 0.21953
2014	  9	   14400	0	-0.97281	-0.04749	 0.22669	 0.37794	-0.91254	-0.15633	 0.97301	 0.07111	 0.21954
